user_id,tenant_id,line_user_id,title_name,first_name,last_name,display_name,email,phone_number,citizen_type,role_id,is_active,created_at,updated_at
00000001-0000-0000-0000-000000000078,00000000-0000-0000-0000-000000000001,Ucit00028,นาง,ไชยวัฒน์,เอกอุดม,ไชยวัฒน์ เอกอุดม,citizen00028@example.com,831002716,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,8/1/2025 1:08,8/1/2025 1:08
00000001-0000-0000-0000-000000000079,00000000-0000-0000-0000-000000000001,Ucit00029,นางสาว,สาวิตรี,รักษาสัตย์,สาวิตรี รักษาสัตย์,citizen00029@example.com,841002813,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,24/5/2025 18:19,24/5/2025 18:19
00000001-0000-0000-0000-000000000080,00000000-0000-0000-0000-000000000001,Ucit00030,นาย,ดนัย,ศิลปกิจ,ดนัย ศิลปกิจ,citizen00030@example.com,861002910,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,9/4/2025 11:30,9/4/2025 11:30
00000001-0000-0000-0000-000000000081,00000000-0000-0000-0000-000000000001,Ucit00031,นาง,ศุภางค์,เจตนา,ศุภางค์ เจตนา,citizen00031@example.com,871003007,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,23/2/2025 4:41,23/2/2025 4:41
00000001-0000-0000-0000-000000000082,00000000-0000-0000-0000-000000000001,Ucit00032,นางสาว,พงษ์ศักดิ์,ศิริเกษม,พงษ์ศักดิ์ ศิริเกษม,citizen00032@example.com,881003104,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,9/1/2025 21:52,9/1/2025 21:52
00000001-0000-0000-0000-000000000083,00000000-0000-0000-0000-000000000001,Ucit00033,นาย,ณัฐวดี,มหาวงศ์,ณัฐวดี มหาวงศ์,citizen00033@example.com,891003201,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,25/5/2025 15:03,25/5/2025 15:03
00000001-0000-0000-0000-000000000084,00000000-0000-0000-0000-000000000001,Ucit00034,นาง,กฤษณะ,วิลาสินี,กฤษณะ วิลาสินี,citizen00034@example.com,901003298,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,10/4/2025 8:14,10/4/2025 8:14
00000001-0000-0000-0000-000000000085,00000000-0000-0000-0000-000000000001,Ucit00035,นางสาว,กัลยา,บุศยรัตน์,กัลยา บุศยรัตน์,citizen00035@example.com,911003395,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,24/2/2025 1:25,24/2/2025 1:25
00000001-0000-0000-0000-000000000086,00000000-0000-0000-0000-000000000001,Ucit00036,นาย,ศราวุธ,บุญญาฤทธิ์,ศราวุธ บุญญาฤทธิ์,citizen00036@example.com,921003492,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,10/1/2025 18:36,10/1/2025 18:36
00000001-0000-0000-0000-000000000087,00000000-0000-0000-0000-000000000001,Ucit00037,นาง,จิราพร,นิธิกุล,จิราพร นิธิกุล,citizen00037@example.com,931003589,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,26/5/2025 11:47,26/5/2025 11:47
00000001-0000-0000-0000-000000000088,00000000-0000-0000-0000-000000000001,Ucit00038,นางสาว,ทวีศักดิ์,วิไลลักษณ์,ทวีศักดิ์ วิไลลักษณ์,citizen00038@example.com,951003686,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,11/4/2025 4:58,11/4/2025 4:58
00000001-0000-0000-0000-000000000089,00000000-0000-0000-0000-000000000001,Ucit00039,นาย,ลักษณา,พิทยาธร,ลักษณา พิทยาธร,citizen00039@example.com,811003783,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,25/2/2025 22:09,25/2/2025 22:09
00000001-0000-0000-0000-000000000090,00000000-0000-0000-0000-000000000001,Ucit00040,นาง,ปัญญา,ขุนทด,ปัญญา ขุนทด,citizen00040@example.com,821003880,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,11/1/2025 15:20,11/1/2025 15:20
00000001-0000-0000-0000-000000000091,00000000-0000-0000-0000-000000000001,Ucit00041,นางสาว,มณีรัตน์,กิตติวงศ์,มณีรัตน์ กิตติวงศ์,citizen00041@example.com,831003977,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,27/5/2025 8:31,27/5/2025 8:31
00000001-0000-0000-0000-000000000092,00000000-0000-0000-0000-000000000001,Ucit00042,นาย,ชวลิต,อนันตกุล,ชวลิต อนันตกุล,citizen00042@example.com,841004074,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,12/4/2025 1:42,12/4/2025 1:42
00000001-0000-0000-0000-000000000093,00000000-0000-0000-0000-000000000001,Ucit00043,นาง,พิชามญช์,สันติสุข,พิชามญช์ สันติสุข,citizen00043@example.com,861004171,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,26/2/2025 18:53,26/2/2025 18:53
00000001-0000-0000-0000-000000000094,00000000-0000-0000-0000-000000000001,Ucit00044,นางสาว,สุทธิพงษ์,วงศ์สิทธิ์,สุทธิพงษ์ วงศ์สิทธิ์,citizen00044@example.com,871004268,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,12/1/2025 12:04,12/1/2025 12:04
00000001-0000-0000-0000-000000000095,00000000-0000-0000-0000-000000000001,Ucit00045,นาย,อินทิรา,วโรดม,อินทิรา วโรดม,citizen00045@example.com,881004365,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,28/5/2025 5:15,28/5/2025 5:15
00000001-0000-0000-0000-000000000096,00000000-0000-0000-0000-000000000001,Ucit00046,นาง,ยงยุทธ,อินทรวิชัย,ยงยุทธ อินทรวิชัย,citizen00046@example.com,891004462,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,13/4/2025 22:26,13/4/2025 22:26
00000001-0000-0000-0000-000000000097,00000000-0000-0000-0000-000000000001,Ucit00047,นางสาว,สุพรรษา,บุญญาภิวัฒน์,สุพรรษา บุญญาภิวัฒน์,citizen00047@example.com,901004559,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,27/2/2025 15:37,27/2/2025 15:37
00000001-0000-0000-0000-000000000098,00000000-0000-0000-0000-000000000001,Ucit00048,นาย,วรวิทย์,ศักดิ์สิทธิ์,วรวิทย์ ศักดิ์สิทธิ์,citizen00048@example.com,911004656,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,13/1/2025 8:48,13/1/2025 8:48
00000001-0000-0000-0000-000000000099,00000000-0000-0000-0000-000000000001,Ucit00049,นาง,ขวัญใจ,แสงทอง,ขวัญใจ แสงทอง,citizen00049@example.com,921004753,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,29/5/2025 1:59,29/5/2025 1:59
00000001-0000-0000-0000-000000000100,00000000-0000-0000-0000-000000000001,Ucit00050,นางสาว,ธิดารัตน์,ศรีสมบัติ,ธิดารัตน์ ศรีสมบัติ,citizen00050@example.com,931004850,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,14/4/2025 19:10,14/4/2025 19:10
00000001-0000-0000-0000-000000000101,00000000-0000-0000-0000-000000000001,Ucit00051,นาย,พีรพัฒน์,อุดมทรัพย์,พีรพัฒน์ อุดมทรัพย์,citizen00051@example.com,951004947,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,28/2/2025 12:21,28/2/2025 12:21
00000001-0000-0000-0000-000000000102,00000000-0000-0000-0000-000000000001,Ucit00052,นาง,นภาพร,โชคชัยกุล,นภาพร โชคชัยกุล,citizen00052@example.com,811005044,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,14/1/2025 5:32,14/1/2025 5:32
00000001-0000-0000-0000-000000000103,00000000-0000-0000-0000-000000000001,Ucit00053,นางสาว,อัครเดช,ผลิตผล,อัครเดช ผลิตผล,citizen00053@example.com,821005141,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,30/5/2025 22:43,30/5/2025 22:43
00000001-0000-0000-0000-000000000104,00000000-0000-0000-0000-000000000001,Ucit00054,นาย,สิริมา,รักษาสัตย์,สิริมา รักษาสัตย์,citizen00054@example.com,831005238,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,15/4/2025 15:54,15/4/2025 15:54
00000001-0000-0000-0000-000000000105,00000000-0000-0000-0000-000000000001,Ucit00055,นาง,ภาณุวัฒน์,ประทีป,ภาณุวัฒน์ ประทีป,citizen00055@example.com,841005335,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,1/3/2025 9:05,1/3/2025 9:05
00000001-0000-0000-0000-000000000106,00000000-0000-0000-0000-000000000001,Ucit00056,นางสาว,ศศิวิมล,ไตรรัตน์,ศศิวิมล ไตรรัตน์,citizen00056@example.com,861005432,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,15/1/2025 2:16,15/1/2025 2:16
00000001-0000-0000-0000-000000000107,00000000-0000-0000-0000-000000000001,Ucit00057,นาย,จิตรภณ,ศิลปกิจ,จิตรภณ ศิลปกิจ,citizen00057@example.com,871005529,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,31/5/2025 19:27,31/5/2025 19:27
00000001-0000-0000-0000-000000000108,00000000-0000-0000-0000-000000000001,Ucit00058,นาง,พัทธนันท์,สุขเจริญ,พัทธนันท์ สุขเจริญ,citizen00058@example.com,881005626,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,16/4/2025 12:38,16/4/2025 12:38
00000001-0000-0000-0000-000000000109,00000000-0000-0000-0000-000000000001,Ucit00059,นางสาว,รัชนีกร,สมบูรณ์ทรัพย์,รัชนีกร สมบูรณ์ทรัพย์,citizen00059@example.com,891005723,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,2/3/2025 5:49,2/3/2025 5:49
00000001-0000-0000-0000-000000000110,00000000-0000-0000-0000-000000000001,Ucit00060,นาย,สมหวัง,ธีระวัฒน์,สมหวัง ธีระวัฒน์,citizen00060@example.com,901005820,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,16/1/2025 23:00,16/1/2025 23:00
00000001-0000-0000-0000-000000000111,00000000-0000-0000-0000-000000000001,Ucit00061,นาง,วิไลวรรณ,ทรงธรรม,วิไลวรรณ ทรงธรรม,citizen00061@example.com,911005917,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,1/6/2025 16:11,1/6/2025 16:11
00000001-0000-0000-0000-000000000112,00000000-0000-0000-0000-000000000001,Ucit00062,นางสาว,ประเสริฐ,บุญมีโชค,ประเสริฐ บุญมีโชค,citizen00062@example.com,921006014,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,17/4/2025 9:22,17/4/2025 9:22
00000001-0000-0000-0000-000000000113,00000000-0000-0000-0000-000000000001,Ucit00063,นาย,จันทร์เพ็ญ,ภักดีวงศ์,จันทร์เพ็ญ ภักดีวงศ์,citizen00063@example.com,931006111,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,3/3/2025 2:33,3/3/2025 2:33
00000001-0000-0000-0000-000000000114,00000000-0000-0000-0000-000000000001,Ucit00064,นาง,มานะ,สายสุวรรณ,มานะ สายสุวรรณ,citizen00064@example.com,951006208,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,17/1/2025 19:44,17/1/2025 19:44
00000001-0000-0000-0000-000000000115,00000000-0000-0000-0000-000000000001,Ucit00065,นางสาว,สุดสวย,พิชิตชัย,สุดสวย พิชิตชัย,citizen00065@example.com,811006305,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,2/6/2025 12:55,2/6/2025 12:55
00000001-0000-0000-0000-000000000116,00000000-0000-0000-0000-000000000001,Ucit00066,นาย,พิเชษฐ,พิทยาธร,พิเชษฐ พิทยาธร,citizen00066@example.com,821006402,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,18/4/2025 6:06,18/4/2025 6:06
00000001-0000-0000-0000-000000000117,00000000-0000-0000-0000-000000000001,Ucit00067,นาง,รัตนา,ทิพย์วารี,รัตนา ทิพย์วารี,citizen00067@example.com,831006499,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,4/3/2025 23:17,4/3/2025 23:17
00000001-0000-0000-0000-000000000118,00000000-0000-0000-0000-000000000001,Ucit00068,นางสาว,อรทัย,วิจิตรพงษ์,อรทัย วิจิตรพงษ์,citizen00068@example.com,841006596,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,18/1/2025 16:28,18/1/2025 16:28
00000001-0000-0000-0000-000000000119,00000000-0000-0000-0000-000000000001,Ucit00069,นาย,เกษม,อนันตกุล,เกษม อนันตกุล,citizen00069@example.com,861006693,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,3/6/2025 9:39,3/6/2025 9:39
00000001-0000-0000-0000-000000000120,00000000-0000-0000-0000-000000000001,Ucit00070,นาง,นิรันดร์,พูนสุข,นิรันดร์ พูนสุข,citizen00070@example.com,871006790,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,19/4/2025 2:50,19/4/2025 2:50
00000001-0000-0000-0000-000000000121,00000000-0000-0000-0000-000000000001,Ucit00071,นางสาว,ชนิดา,บุศยรัตน์,ชนิดา บุศยรัตน์,citizen00071@example.com,881006887,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,5/3/2025 20:01,5/3/2025 20:01
00000001-0000-0000-0000-000000000122,00000000-0000-0000-0000-000000000001,Ucit00072,นาย,อำพล,รัตนมณี,อำพล รัตนมณี,citizen00072@example.com,891006984,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,19/1/2025 13:12,19/1/2025 13:12
00000001-0000-0000-0000-000000000123,00000000-0000-0000-0000-000000000001,Ucit00073,นาง,ปัทมา,รุ่งเรืองกิจ,ปัทมา รุ่งเรืองกิจ,citizen00073@example.com,901007081,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,4/6/2025 6:23,4/6/2025 6:23
00000001-0000-0000-0000-000000000124,00000000-0000-0000-0000-000000000001,Ucit00074,นางสาว,วีรชัย,มังกรทอง,วีรชัย มังกรทอง,citizen00074@example.com,911007178,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,20/4/2025 23:34,20/4/2025 23:34
00000001-0000-0000-0000-000000000125,00000000-0000-0000-0000-000000000001,Ucit00075,นาย,สมฤดี,วานิชกุล,สมฤดี วานิชกุล,citizen00075@example.com,921007275,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,6/3/2025 16:45,6/3/2025 16:45
00000001-0000-0000-0000-000000000126,00000000-0000-0000-0000-000000000001,Ucit00076,นาง,ปรีดา,ปานทอง,ปรีดา ปานทอง,citizen00076@example.com,931007372,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,20/1/2025 9:56,20/1/2025 9:56
00000001-0000-0000-0000-000000000127,00000000-0000-0000-0000-000000000001,Ucit00077,นางสาว,วิลาวัลย์,มังกรทอง,วิลาวัลย์ มังกรทอง,citizen00077@example.com,951007469,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,5/6/2025 3:07,5/6/2025 3:07
00000001-0000-0000-0000-000000000128,00000000-0000-0000-0000-000000000001,Ucit00078,นาย,ชาตรี,กาญจนศิริ,ชาตรี กาญจนศิริ,citizen00078@example.com,811007566,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,21/4/2025 20:18,21/4/2025 20:18
00000001-0000-0000-0000-000000000129,00000000-0000-0000-0000-000000000001,Ucit00079,นาง,นงนุช,ยิ้มแย้ม,นงนุช ยิ้มแย้ม,citizen00079@example.com,821007663,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,7/3/2025 13:29,7/3/2025 13:29
00000001-0000-0000-0000-000000000130,00000000-0000-0000-0000-000000000001,Ucit00080,นางสาว,เทวัญ,นิธิวรรณ,เทวัญ นิธิวรรณ,citizen00080@example.com,831007760,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,21/1/2025 6:40,21/1/2025 6:40
00000001-0000-0000-0000-000000000131,00000000-0000-0000-0000-000000000001,Ucit00081,นาย,กาญจนา,ปิ่นทอง,กาญจนา ปิ่นทอง,citizen00081@example.com,841007857,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,6/6/2025 23:51,6/6/2025 23:51
00000001-0000-0000-0000-000000000132,00000000-0000-0000-0000-000000000001,Ucit00082,นาง,สรรเสริญ,เอกมงคล,สรรเสริญ เอกมงคล,citizen00082@example.com,861007954,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,22/4/2025 17:02,22/4/2025 17:02
00000001-0000-0000-0000-000000000133,00000000-0000-0000-0000-000000000001,Ucit00083,นางสาว,ปาริชาต,ดวงจันทร์,ปาริชาต ดวงจันทร์,citizen00083@example.com,871008051,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,8/3/2025 10:13,8/3/2025 10:13
00000001-0000-0000-0000-000000000134,00000000-0000-0000-0000-000000000001,Ucit00084,นาย,ณรงค์,ชูชาติ,ณรงค์ ชูชาติ,citizen00084@example.com,881008148,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,22/1/2025 3:24,22/1/2025 3:24
00000001-0000-0000-0000-000000000135,00000000-0000-0000-0000-000000000001,Ucit00085,นาง,ชุติมา,ฉัตรแก้ว,ชุติมา ฉัตรแก้ว,citizen00085@example.com,891008245,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,7/6/2025 20:35,7/6/2025 20:35
00000001-0000-0000-0000-000000000136,00000000-0000-0000-0000-000000000001,Ucit00086,นางสาว,อนุสรณ์,พิมพ์ทอง,อนุสรณ์ พิมพ์ทอง,citizen00086@example.com,901008342,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,23/4/2025 13:46,23/4/2025 13:46
00000001-0000-0000-0000-000000000137,00000000-0000-0000-0000-000000000001,Ucit00087,นาย,เบญจมาภรณ์,ขจรเดช,เบญจมาภรณ์ ขจรเดช,citizen00087@example.com,911008439,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,9/3/2025 6:57,9/3/2025 6:57
00000001-0000-0000-0000-000000000138,00000000-0000-0000-0000-000000000001,Ucit00088,นาง,ไชยวัฒน์,โอภาสวงศ์,ไชยวัฒน์ โอภาสวงศ์,citizen00088@example.com,921008536,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,23/1/2025 0:08,23/1/2025 0:08
00000001-0000-0000-0000-000000000139,00000000-0000-0000-0000-000000000001,Ucit00089,นางสาว,สาวิตรี,มณีรัตน์,สาวิตรี มณีรัตน์,citizen00089@example.com,931008633,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,8/6/2025 17:19,8/6/2025 17:19
00000001-0000-0000-0000-000000000140,00000000-0000-0000-0000-000000000001,Ucit00090,นาย,ดนัย,วิไลลักษณ์,ดนัย วิไลลักษณ์,citizen00090@example.com,951008730,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,24/4/2025 10:30,24/4/2025 10:30
00000001-0000-0000-0000-000000000141,00000000-0000-0000-0000-000000000001,Ucit00091,นาง,ศุภางค์,วิเศษสิงห์,ศุภางค์ วิเศษสิงห์,citizen00091@example.com,811008827,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,10/3/2025 3:41,10/3/2025 3:41
00000001-0000-0000-0000-000000000142,00000000-0000-0000-0000-000000000001,Ucit00092,นางสาว,พงษ์ศักดิ์,ชูชาติ,พงษ์ศักดิ์ ชูชาติ,citizen00092@example.com,821008924,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,24/1/2025 20:52,24/1/2025 20:52
00000001-0000-0000-0000-000000000143,00000000-0000-0000-0000-000000000001,Ucit00093,นาย,ณัฐวดี,วิเศษสิงห์,ณัฐวดี วิเศษสิงห์,citizen00093@example.com,831009021,ประชาชน,aaaa0001-0000-0000-0000-000000000004,True,9/6/2025 14:03,9/6/2025 14:03
